Date,Adj_Close,Close,High,Low,Open,Symbol,Volume
2010-03-19,29.225397,222.25,225.240002,221.230003,224.790005,AAPL,139861400
2010-03-22,29.554143,224.750004,225.999992,220.150005,220.469999,AAPL,114104900
2010-03-23,30.028848,228.359993,228.780003,224.100002,225.640011,AAPL,150607800
2010-03-24,30.161663,229.370003,230.200008,227.509987,227.640003,AAPL,149445100
2010-03-25,29.803987,226.649994,230.970013,226.250011,230.919998,AAPL,135571100
2010-03-26,30.362854,230.899998,231.950008,228.550011,228.949993,AAPL,160218800
2010-03-29,30.558785,232.389992,233.869999,231.619987,232.999992,AAPL,135186100
2010-03-30,31.013767,235.849991,237.479988,234.250008,236.599995,AAPL,131827500
2010-03-31,30.901997,235.000011,236.610008,234.459999,235.490009,AAPL,107664900
2010-04-01,31.029547,235.969994,238.730003,232.75,237.41,AAPL,150786300
2010-04-05,31.360922,238.489998,238.509998,234.769993,234.980011,AAPL,171126900
2010-04-06,31.498996,239.540009,240.239998,237.000004,238.200005,AAPL,111754300
2010-04-07,31.638384,240.600006,241.92001,238.659988,239.549995,AAPL,157125500
2010-04-08,31.55291,239.950005,241.540001,238.040001,240.440002,AAPL,143247300
2010-04-09,31.794865,241.789993,241.889996,240.460003,241.430012,AAPL,83545700
2010-04-12,31.860615,242.290005,243.069996,241.809994,242.199989,AAPL,83256600
2010-04-13,31.879025,242.430008,242.800003,241.110004,241.860008,AAPL,76552700
2010-04-14,32.307707,245.690002,245.810005,244.069992,245.280006,AAPL,101019100
2010-04-15,32.732446,248.92001,249.029999,245.509998,245.779991,AAPL,94196200
2010-04-16,32.532569,247.400002,251.140007,244.550003,248.569988,AAPL,187636400
2010-04-19,32.489175,247.070007,247.889999,241.769993,247.030006,AAPL,141731100
2010-04-20,32.16306,244.590004,249.250004,242.960007,248.540001,AAPL,184581600
2010-04-21,34.086874,259.220005,260.249989,255.729992,258.799995,AAPL,245597800
2010-04-22,35.040232,266.469997,266.750004,256.199989,258.240009,AAPL,198356200
2010-04-23,35.613562,270.82999,272.180008,266.999996,267.990005,AAPL,199238900
2010-04-26,35.438671,269.50,272.459988,268.19001,271.880001,AAPL,119767200
2010-04-27,34.457696,262.039989,267.839989,260.520008,267.269989,AAPL,177335900
2010-04-28,34.399839,261.600006,264.000008,256.410007,263.250004,AAPL,189600600
2010-04-29,35.325584,268.640007,270.000011,262.010002,263.020012,AAPL,139710200
2010-04-30,34.332775,261.090008,270.570011,260.999992,269.310009,AAPL,135615900
2010-05-03,35.024452,266.349995,267.87999,262.880009,263.840004,AAPL,113585500
2010-05-04,34.015863,258.679993,263.290005,256.749989,262.889996,AAPL,180954900
2010-05-05,33.662135,255.989998,258.140007,248.729992,253.03001,AAPL,220775800
2010-05-06,32.381344,246.249989,258.249996,199.249994,253.830002,AAPL,321465200
2010-05-07,31.015084,235.860004,246.569996,225.209988,243.710011,AAPL,419004600
2010-05-10,33.39914,253.990005,254.649994,248.529987,250.25,AAPL,246076600
2010-05-11,33.731828,256.519997,259.890007,250.499992,251.839996,AAPL,212226700
2010-05-12,34.464272,262.090004,263.130001,258.699993,259.240005,AAPL,163594900
2010-05-13,33.973786,258.360012,265.000004,256.399994,263.21999,AAPL,149928100
2010-05-14,33.376783,253.819988,256.479996,249.499996,255.159992,AAPL,189840700
2010-05-17,33.429383,254.219997,256.179989,247.709995,254.700008,AAPL,190708700
2010-05-18,33.184799,252.360008,258.550003,250.259987,256.980007,AAPL,195669600
2010-05-19,32.656176,248.339996,252.919994,244.85001,249.499996,AAPL,256431700
2010-05-20,31.264928,237.759995,243.849987,236.209999,241.880009,AAPL,320728800
2010-05-21,31.864558,242.319992,244.499989,231.349995,232.819988,AAPL,305972800
2010-05-24,32.448408,246.759987,250.900002,246.260002,247.279999,AAPL,188559700
2010-05-25,32.245904,245.220005,246.759987,237.160007,239.349991,AAPL,262001600
2010-05-26,32.09994,244.109993,252.12999,243.750011,250.080009,AAPL,212663500
2010-05-27,33.314979,253.349991,253.890003,249.110001,250.599995,AAPL,166570600
2010-05-28,33.779169,256.880005,259.400009,253.349991,259.389996,AAPL,203903700
2010-06-01,34.298585,260.830002,265.939999,258.959999,259.690002,AAPL,219118200
2010-06-02,34.708857,263.949993,264.799999,260.32999,264.539993,AAPL,172137000
2010-06-03,34.599713,263.119987,265.550003,260.409992,265.180008,AAPL,162526700
2010-06-04,33.658191,255.960011,261.900013,254.629993,258.209995,AAPL,189576100
2010-06-07,32.998071,250.940002,259.14999,250.550007,258.289997,AAPL,221735500
2010-06-08,32.78636,249.330006,253.799988,245.650002,253.240002,AAPL,250192600
2010-06-09,31.980279,243.200012,251.899998,242.490009,251.470001,AAPL,213657500
2010-06-10,32.941528,250.510006,250.980003,242.199989,244.839996,AAPL,194089000
2010-06-11,33.33602,253.509995,253.859989,247.369987,248.230007,AAPL,136439800
2010-06-14,33.437274,254.279999,259.14999,254.010006,255.960011,AAPL,150740100
2010-06-15,34.148677,259.690002,259.850006,255.50,255.640003,AAPL,146268500
2010-06-16,35.142799,267.249989,267.75,260.629997,261.099995,AAPL,195919500
2010-06-17,35.750319,271.869987,272.899998,269.50,270.599998,AAPL,218213800
2010-06-18,36.039618,274.070011,274.999992,271.419991,272.249996,AAPL,196155400
2010-06-21,35.526775,270.170002,279.009991,268.729996,277.689987,AAPL,194122600
2010-06-22,36.010687,273.850006,275.970001,271.499992,272.160007,AAPL,179315500
2010-06-23,35.631972,270.969994,274.660011,267.89999,274.580009,AAPL,192114300
2010-06-24,35.372921,268.999989,273.200005,268.099995,271.000008,AAPL,178569300
2010-06-25,35.070476,266.699989,270.270004,265.810009,270.060013,AAPL,137485600
2010-06-28,35.280873,268.299999,269.749992,264.519993,266.930008,AAPL,146237000
2010-06-29,33.685805,256.170002,264.390003,254.299999,264.12001,AAPL,283336200
2010-06-30,33.075655,251.530003,257.96999,250.009995,256.709988,AAPL,184863000
2010-07-01,32.674586,248.48,254.800011,243.220013,254.299999,AAPL,255724000
2010-07-02,32.472078,246.939991,250.929989,243.200012,250.490005,AAPL,173460700
2010-07-06,32.694309,248.62999,252.799992,246.16,251.000004,AAPL,153808900
2010-07-07,34.01455,258.670006,258.770008,249.749989,250.490005,AAPL,163639000
2010-07-08,33.938279,258.089993,262.900009,254.889999,262.48,AAPL,184536100
2010-07-09,34.139471,259.619987,259.899994,255.159992,256.889992,AAPL,108330600
2010-07-12,33.833082,257.290001,261.849998,254.860012,258.530003,AAPL,140719600
2010-07-13,33.111158,251.799995,256.399994,246.429993,256.319992,AAPL,297731000
2010-07-14,33.233452,252.730003,255.800007,249.000011,249.379993,AAPL,203011900
2010-07-15,33.065135,251.450001,256.969994,247.299999,248.230007,AAPL,206216500
2010-07-16,32.861314,249.900005,254.970001,248.410011,253.18,AAPL,259964600
2010-07-19,32.293244,245.580013,249.880005,239.60001,249.880005,AAPL,256119500
2010-07-20,33.122995,251.890011,252.899994,240.010006,242.900005,AAPL,268737700
2010-07-21,33.432013,254.239998,265.149994,253.999992,265.089993,AAPL,296417800
2010-07-22,34.060574,259.02,259.999996,255.310009,257.679996,AAPL,161329700
2010-07-23,34.181551,259.939995,260.380005,256.279991,257.089996,AAPL,133347200
2010-07-26,34.094764,259.280006,260.099998,257.710011,259.999996,AAPL,105137900
2010-07-27,34.725954,264.080009,264.799999,260.300003,260.870003,AAPL,146192900
2010-07-28,34.315678,260.959991,265.990013,260.249989,263.669987,AAPL,129996300
2010-07-29,33.94091,258.109993,262.64999,256.099987,260.709999,AAPL,160951700
2010-07-30,33.827822,257.25,259.699989,254.900013,255.889996,AAPL,112052500
2010-08-02,34.432712,261.849998,262.589989,259.619987,260.440006,AAPL,107013900
2010-08-03,34.443232,261.93,263.259991,259.42001,261.010006,AAPL,104413400
2010-08-04,34.581306,262.980011,264.279987,260.30999,262.840008,AAPL,105093800
2010-08-05,34.412989,261.700008,263.179989,260.549995,261.729996,AAPL,72274300
2010-08-06,34.201278,260.090012,261.48999,257.630009,259.779991,AAPL,111224400
2010-08-09,34.419562,261.749996,262.150005,259.57,261.480003,AAPL,75782000
2010-08-10,34.111857,259.409996,260.449993,257.550007,259.850006,AAPL,112980000
2010-08-11,32.899447,250.189999,255.689991,249.80999,255.399998,AAPL,155013600
2010-08-12,33.109845,251.790009,253.099998,246.119999,246.689999,AAPL,133730100
2010-08-13,32.756113,249.099987,251.879997,249.09,251.650005,AAPL,88717300
2010-08-16,32.564129,247.640007,250.009995,246.62001,247.580006,AAPL,79607500
2010-08-17,33.133515,251.970013,254.629993,249.199989,250.080009,AAPL,105660100
2010-08-18,33.278163,253.070011,254.669994,251.57999,252.360008,AAPL,84924000
2010-08-19,32.858684,249.880005,253.480007,248.680004,252.839993,AAPL,106676500
2010-08-20,32.827124,249.639999,253.919991,249.000011,249.390007,AAPL,96057500
2010-08-23,32.322171,245.799992,252.00,245.249992,251.790009,AAPL,103510400
2010-08-24,31.55028,239.930004,243.000008,238.650002,242.669987,AAPL,150641400
2010-08-25,31.939512,242.889992,243.98999,237.200008,238.040001,AAPL,149216900
2010-08-26,31.596304,240.279999,245.750004,240.279999,245.449997,AAPL,116626300
2010-08-27,31.772511,241.620003,242.610012,235.559998,241.749992,AAPL,137097800
2010-08-30,31.888228,242.499996,245.750004,240.680008,240.76001,AAPL,95822300
2010-08-31,31.967129,243.10001,244.55999,240.349987,241.849995,AAPL,105196700
2010-09-01,32.917857,250.330002,251.459988,246.280003,247.46999,AAPL,174259400
2010-09-02,33.159812,252.169991,252.169991,248.569988,251.26001,AAPL,103856900
2010-09-03,34.0277,258.770008,258.779995,254.500004,255.090004,AAPL,130197200
2010-09-07,33.901463,257.810013,259.529999,256.250004,256.639999,AAPL,85639400
2010-09-08,34.573416,262.92001,264.390003,259.100002,259.779991,AAPL,131637800
2010-09-09,34.59314,263.07,266.520012,262.92001,265.040005,AAPL,109643800
2010-09-10,34.63785,263.410007,264.499992,261.400002,263.190002,AAPL,96885600
2010-09-13,35.115186,267.039997,268.279999,265.759995,265.819996,AAPL,97195000
2010-09-14,35.249313,268.059994,269.170006,265.519989,266.209991,AAPL,102037600
2010-09-15,35.533348,270.21999,270.379993,267.839989,268.17001,AAPL,107342200
2010-09-16,36.368359,276.569988,276.669991,269.50,270.23999,AAPL,163025800
2010-09-17,36.210562,275.369987,277.960007,273.679989,277.689987,AAPL,158619300
2010-09-20,37.244137,283.230007,283.780006,275.849998,276.07999,AAPL,164669400
2010-09-21,37.315144,283.769993,287.349995,282.789997,283.860008,AAPL,167018600
2010-09-22,37.838507,287.750004,287.979996,282.409988,282.709995,AAPL,146322400
2010-09-23,37.992358,288.919991,292.759998,286.000004,286.329998,AAPL,196529200
2010-09-24,38.43945,292.319988,293.530003,290.549988,292.10001,AAPL,162372000
2010-09-27,38.286913,291.159988,294.730003,291.009998,293.98,AAPL,120708700
2010-09-28,37.721473,286.859997,291.769989,274.999992,291.769989,AAPL,258760600
2010-09-29,37.788537,287.369995,289.809998,286.000004,287.229992,AAPL,117411000
2010-09-30,37.312514,283.749992,289.999989,281.249989,288.999992,AAPL,168347900
2010-10-01,37.150774,282.520004,286.57999,281.349991,286.149994,AAPL,112035700
2010-10-04,36.640561,278.639996,282.900013,277.769989,281.60001,AAPL,108825500
2010-10-05,37.994988,288.939991,289.449989,281.819988,281.999992,AAPL,125491800
2010-10-06,38.027865,289.19001,291.989994,285.259987,289.589993,AAPL,167717200
2010-10-07,38.031808,289.219997,290.48,286.910011,290.339996,AAPL,102099900
2010-10-08,38.669572,294.069988,294.500011,289.999989,291.709988,AAPL,164600800
2010-10-11,38.839206,295.360004,297.239994,294.599987,294.73999,AAPL,106938300
2010-10-12,39.257368,298.539997,299.499992,292.490005,295.409992,AAPL,139636000
2010-10-13,39.467766,300.140007,301.959995,299.799999,300.200008,AAPL,157523100
2010-10-14,39.753114,302.30999,302.469994,300.400013,301.690002,AAPL,108824100
2010-10-15,41.387633,314.739994,315.00,304.909996,307.439987,AAPL,230548500
2010-10-18,41.816315,317.999989,319.000011,314.289997,318.470013,AAPL,273252700
2010-10-19,40.697269,309.489994,313.770012,300.020004,303.400002,AAPL,308196000
2010-10-20,40.834027,310.529991,314.249996,306.869987,308.999996,AAPL,180406100
2010-10-21,40.701216,309.520008,314.739994,306.799999,312.359993,AAPL,137865000
2010-10-22,40.431645,307.470001,310.039993,306.299988,309.070011,AAPL,93194500
2010-10-25,40.611795,308.839993,311.600002,308.44001,309.090012,AAPL,98115500
2010-10-26,40.507912,308.049988,309.740013,305.650013,306.869987,AAPL,98232400
2010-10-27,40.478985,307.830009,309.89999,305.599998,307.650005,AAPL,99750700
2010-10-28,40.138403,305.23999,308.00,300.899998,307.950012,AAPL,137762800
2010-10-29,39.578223,300.98,305.880005,300.87001,304.230007,AAPL,107627800
2010-11-01,39.999015,304.179993,305.599998,302.200001,302.220001,AAPL,105972300
2010-11-02,40.680176,309.360004,310.19001,307.000004,307.000004,AAPL,108482500
2010-11-03,41.132528,312.800003,312.880005,308.529999,311.37001,AAPL,127087100
2010-11-04,41.851822,318.270008,320.180012,315.029987,315.449997,AAPL,160622000
2010-11-05,41.701915,317.130009,319.570011,316.75,317.990002,AAPL,90313300
2010-11-08,41.897846,318.620003,319.769989,316.759987,317.199997,AAPL,70439600
2010-11-09,41.563841,316.079998,321.300011,314.499989,321.049992,AAPL,95886000
2010-11-10,41.820262,318.030003,318.769993,313.550007,316.640011,AAPL,96056800
2010-11-11,41.638794,316.649998,318.399998,314.249996,315.00,AAPL,90321000
2010-11-12,40.505282,308.029987,316.500008,303.629993,315.999996,AAPL,198961700
2010-11-15,40.375101,307.040005,310.540005,306.27,308.460011,AAPL,100901500
2010-11-16,39.658437,301.59,307.599991,299.319988,305.720001,AAPL,164412500
2010-11-17,39.515103,300.499989,303.990002,297.760006,301.200005,AAPL,119862400
2010-11-18,40.557882,308.429996,309.669998,304.689991,305.199989,AAPL,123622800
2010-11-19,40.334337,306.730011,308.400009,305.23999,307.970013,AAPL,96210800
2010-11-22,41.206165,313.359989,313.359989,305.869991,306.679996,AAPL,98268800
2010-11-23,40.597332,308.730003,311.749992,306.559994,310.449989,AAPL,129861900
2010-11-24,41.395523,314.799995,315.400009,311.749992,312.000011,AAPL,103431300
2010-11-26,41.421823,315.00,317.700008,312.940006,313.739998,AAPL,59396400
2010-11-29,41.667725,316.870003,317.480003,311.379997,315.500011,AAPL,111446300
2010-11-30,40.915557,311.150005,314.360012,310.869999,313.539993,AAPL,125464500
2010-12-01,41.605921,316.400005,317.749996,315.00,315.269993,AAPL,115437700
2010-12-02,41.836042,318.150005,319.000011,314.890011,317.529991,AAPL,115709300
2010-12-03,41.742678,317.440002,318.64999,316.340004,317.010006,AAPL,85523200
2010-12-06,42.099037,320.149998,322.329994,318.419998,318.640003,AAPL,112120400
2010-12-07,41.843932,318.210007,323.990005,318.119991,323.799988,AAPL,97863500
2010-12-08,42.212124,321.009991,321.020004,317.110008,319.630013,AAPL,80483900
2010-12-09,42.047753,319.760002,322.500011,319.020012,322.12999,AAPL,73537800
2010-12-10,42.15295,320.559994,321.049992,318.600002,319.650013,AAPL,65627800
2010-12-13,42.298915,321.670006,325.05999,321.000004,324.369987,AAPL,109953900
2010-12-14,42.117447,320.290001,322.540012,319.000011,321.730007,AAPL,87752000
2010-12-15,42.12665,320.359989,322.999996,319.190002,320.000008,AAPL,104328000
2010-12-16,42.243684,321.249996,322.610001,320.10001,321.089993,AAPL,80507700
2010-12-17,42.159527,320.610008,321.790009,320.23,321.630005,AAPL,96732300
2010-12-20,42.369922,322.209991,323.249989,318.230007,321.599991,AAPL,96402600
2010-12-21,42.631603,324.199997,324.389988,322.049988,322.999996,AAPL,64088500
2010-12-22,42.75784,325.159992,325.720005,323.549995,324.360001,AAPL,66480400
2010-12-23,42.552706,323.60001,325.150005,323.169987,324.999989,AAPL,55789300
2010-12-27,42.694723,324.680008,325.439999,321.519989,322.850006,AAPL,62454000
2010-12-28,42.798607,325.470013,326.66,325.05999,325.909996,AAPL,43981000
2010-12-29,42.774937,325.290009,326.450008,325.099991,326.21999,AAPL,40784800
2010-12-30,42.560596,323.660011,325.509987,323.050011,325.48,AAPL,39373600
2010-12-31,42.415949,322.560013,323.480007,321.309998,322.950008,AAPL,48377000
2011-01-03,43.337747,329.57,330.260002,324.840012,325.640003,AAPL,111284600
2011-01-04,43.563925,331.290012,332.50,328.149994,332.439999,AAPL,77270200
2011-01-05,43.920283,334.000008,334.339989,329.500011,329.549999,AAPL,63879900
2011-01-06,43.884776,333.729988,335.249996,332.900009,334.719997,AAPL,75107200
2011-01-07,44.199058,336.120003,336.349995,331.900013,333.989994,AAPL,77982800
2011-01-10,45.031439,342.450001,343.229992,337.169987,338.829998,AAPL,112140000
2011-01-11,44.924925,341.639996,344.959991,339.470013,344.87999,AAPL,111027000
2011-01-12,45.290491,344.420006,344.429993,342.000004,343.249992,AAPL,75647600
2011-01-13,45.456178,345.680008,346.640003,343.850006,345.159996,AAPL,74195100
2011-01-14,45.82437,348.479992,348.479992,344.440006,345.889999,AAPL,77210000
2011-01-18,44.794745,340.650013,344.759987,326.000011,329.520012,AAPL,470249500
2011-01-19,44.556734,338.840012,348.599995,336.879993,348.350002,AAPL,283903200
2011-01-20,43.746706,332.680004,338.299999,330.119999,336.429996,AAPL,191197300
2011-01-21,42.962978,326.720001,334.880001,326.630013,333.769989,AAPL,188600300
2011-01-24,44.373949,337.449993,337.449993,326.720001,326.869991,AAPL,143670800
2011-01-25,44.893365,341.39999,341.439991,334.570007,336.329994,AAPL,136717000
2011-01-26,45.215537,343.850006,345.600006,341.499992,342.959999,AAPL,126718900
2011-01-27,45.131376,343.209991,344.689999,342.830009,343.779991,AAPL,71256500
2011-01-28,44.196428,336.100002,344.400005,333.53001,344.169987,AAPL,148014300
2011-01-31,44.61985,339.319996,340.040012,334.299988,335.799995,AAPL,94311700
2011-02-01,45.370705,345.030006,345.649994,340.980007,341.299988,AAPL,106658300
2011-02-02,45.277341,344.320004,345.250011,343.549999,344.449993,AAPL,64738800
2011-02-03,45.161623,343.44001,344.240002,338.549992,343.799992,AAPL,98449400
2011-02-04,45.564006,346.50,346.700005,343.509998,343.639988,AAPL,80460100
2011-02-07,46.271463,351.87999,353.250008,347.639999,347.889992,AAPL,121255400
2011-02-08,46.708038,355.200012,355.519993,352.150009,353.680004,AAPL,95260200
2011-02-09,47.09727,358.16,358.999992,354.869991,355.189999,AAPL,120686300
2011-02-10,46.621248,354.539997,359.999989,348.000008,357.389996,AAPL,232137500
2011-02-11,46.92501,356.85001,357.799992,353.540001,354.749989,AAPL,91893200
2011-02-14,47.231398,359.179996,359.480003,356.710007,356.790009,AAPL,77604100
2011-02-15,47.326078,359.900013,359.970001,357.549999,359.19001,AAPL,71043700
2011-02-16,47.750814,363.129993,364.899994,360.50,360.800007,AAPL,120289400
2011-02-17,47.115681,358.300003,360.270008,356.519989,357.249992,AAPL,132645800
2011-02-18,46.097888,350.560013,359.500004,349.519989,358.709999,AAPL,204014300
2011-02-22,44.526487,338.609993,345.400002,337.720013,342.149994,AAPL,218138900
2011-02-23,45.053793,342.619991,344.640011,338.609993,338.769997,AAPL,167963600
2011-02-24,45.087983,342.879997,345.150009,338.369987,344.019997,AAPL,124975200
2011-02-25,45.782293,348.160011,348.430004,344.799988,345.259998,AAPL,95004700
2011-02-28,46.446357,353.210007,355.049995,351.119999,351.240002,AAPL,100768500
2011-03-01,45.933514,349.309998,355.719997,347.68,355.470005,AAPL,114034200
2011-03-02,46.303023,352.119995,354.350006,348.39999,349.959999,AAPL,150647700
2011-03-03,47.281368,359.560005,359.789997,355.920002,357.189991,AAPL,125197100
2011-03-04,47.339225,359.999989,360.290009,357.750004,360.070004,AAPL,113316700
2011-03-07,46.729075,355.359989,361.669987,351.30999,361.399994,AAPL,136530800
2011-03-08,46.781675,355.759998,357.400009,352.250011,354.909992,AAPL,89079200
2011-03-09,46.349046,352.46999,354.760002,350.599987,354.689987,AAPL,113326500
2011-03-10,45.586359,346.669991,349.770008,344.89999,349.120007,AAPL,126884800
2011-03-11,46.285929,351.990005,352.32,344.999992,345.330013,AAPL,117770100
2011-03-14,46.492381,353.560001,356.479988,351.30999,353.179993,AAPL,108989300
2011-03-15,45.423301,345.429989,347.840004,340.099987,342.100006,AAPL,180270300
2011-03-16,43.395607,330.01001,343.00,326.259991,342.000004,AAPL,290502800
2011-03-17,44.00444,334.639996,339.609989,330.660011,336.830006,AAPL,164855600
2011-03-18,43.482394,330.669998,338.199997,329.999996,337.130013,AAPL,188303500
2011-03-21,44.61722,339.299995,339.740005,335.26001,335.990013,AAPL,102350500
2011-03-22,44.867069,341.200012,342.619991,339.139992,342.55999,AAPL,81480700
2011-03-23,44.602757,339.190006,340.21999,335.950012,339.279995,AAPL,93249100
2011-03-24,45.362814,344.970005,345.999989,338.860012,341.849987,AAPL,101178000
2011-03-25,46.226756,351.540009,352.059994,347.020012,348.069996,AAPL,112227500
2011-03-28,46.082108,350.44001,354.319992,350.44001,353.150005,AAPL,77338800
2011-03-29,46.150485,350.959995,350.959995,346.05999,347.66,AAPL,88225200
2011-03-30,45.844097,348.630009,350.879993,347.439995,350.639988,AAPL,82351500
2011-03-31,45.828317,348.510006,349.799995,346.05999,346.359997,AAPL,68504800
2011-04-01,45.308901,344.560009,351.589996,343.300007,351.110012,AAPL,104665400
2011-04-04,44.865752,341.189999,344.60001,338.400002,344.30999,AAPL,115021200
2011-04-05,44.563307,338.889999,342.249996,336.00,336.990009,AAPL,120682800
2011-04-06,44.451533,338.039993,343.899994,337.139999,341.220013,AAPL,100634800
2011-04-07,44.456793,338.079994,340.430008,336.029987,338.099995,AAPL,93361800
2011-04-08,44.059671,335.060005,340.150002,333.949993,339.92001,AAPL,94383800
2011-04-11,43.499488,330.799988,335.670006,330.019997,334.060009,AAPL,99736700
2011-04-12,43.709886,332.399998,333.729988,330.200001,330.489994,AAPL,106409800
2011-04-13,44.200371,336.12999,336.140003,332.52,335.020004,AAPL,86555000
2011-04-14,43.712516,332.419998,336.00,332.05999,334.799999,AAPL,75450200
2011-04-15,43.060285,327.459991,333.639999,326.800003,333.299992,AAPL,113401400
2011-04-18,43.637562,331.849998,332.230007,320.160011,326.099987,AAPL,152474700
2011-04-19,44.427863,337.859989,337.979992,331.709995,333.099987,AAPL,104844600
2011-04-20,45.026179,342.41,345.749996,341.499992,343.509998,AAPL,175166600
2011-04-21,46.116295,350.699989,355.129997,348.519993,355.000008,AAPL,188452600
2011-04-25,46.420057,353.010002,353.749992,350.300007,350.340008,AAPL,66636500
2011-04-26,46.079478,350.42001,354.989994,349.349998,353.620003,AAPL,84700000
2011-04-27,46.043971,350.14999,352.349987,347.099987,352.239998,AAPL,89053300
2011-04-28,45.596879,346.749992,349.750008,345.520004,346.190006,AAPL,90239800
2011-04-29,46.041341,350.12999,353.949997,346.669991,346.780006,AAPL,251586300
2011-05-02,45.535075,346.279995,350.469997,345.500004,349.739994,AAPL,110678400
2011-05-03,45.787553,348.200012,349.890011,345.620007,347.989994,AAPL,78337000
2011-05-04,45.967704,349.570004,351.830002,346.880009,348.259987,AAPL,97312600
2011-05-05,45.596879,346.749992,350.950008,346.050003,348.39999,AAPL,83992300
2011-05-06,45.585046,346.660004,350.00,346.210007,349.690006,AAPL,70033600
2011-05-09,45.708653,347.599998,349.200008,346.529987,347.860004,AAPL,51186800
2011-05-10,45.951924,349.450001,349.690006,346.660004,348.889988,AAPL,70522900
